136,0,38,54
134,0,38,53
136,0,38,54
139,0,37,54
143,0,36,56
143,0,35,56
137,0,37,54
137,0,38,54
131,0,39,53
114,1,45,48
97,1,50,44
89,1,53,42
84,1,55,40
67,1,60,36
49,1,66,31
28,1,73,26
7,2,80,20
7,2,80,17
7,2,80,16
7,2,80,13
7,2,80,12
7,2,80,9
7,2,80,7
7,2,80,9
7,2,80,9
7,2,80,9
7,2,80,10
7,2,80,12
7,2,80,14
7,2,80,19
15,1,77,23
26,1,73,26
55,1,64,33
84,1,54,41
94,1,51,43
109,1,46,47
128,1,40,52
140,0,37,55
146,0,34,56
146,0,34,56
146,0,35,56
133,0,39,53
136,0,38,54
150,0,33,57
151,0,33,58
172,0,26,63
190,0,20,68
203,0,16,71
197,0,18,69
186,0,21,67
174,0,25,64
171,0,27,63
169,0,27,62
174,0,25,64
174,0,25,64
170,0,27,63
170,0,27,62
165,0,28,61
162,0,29,61
154,0,32,58
154,0,32,59
155,0,31,59
147,0,34,57
143,0,36,56
144,0,35,56
149,0,34,57
156,0,31,59
165,0,28,61
189,0,21,67
196,0,18,69
198,0,18,70
207,0,15,72
213,0,13,74
229,0,8,78
255,0,0,89
255,0,0,102
255,0,0,105
255,0,0,107
255,0,0,98
255,0,0,86
209,0,14,73
181,0,23,65
167,0,28,62
162,0,29,60
172,0,26,63
178,0,24,64
177,0,25,64
175,0,25,64
168,0,27,62
173,0,26,63
174,0,25,64
176,0,25,64
174,0,25,64
167,0,28,62
157,0,31,59
145,0,35,56
153,0,32,58
171,0,26,63
174,0,25,64
178,0,24,65
173,0,26,63
166,0,28,61
148,0,34,57
144,0,35,56
144,0,35,56
177,0,25,64
177,0,25,64
182,0,23,66
174,0,26,64
170,0,27,62
165,0,28,61
163,0,29,61
181,0,23,65
171,0,27,63
160,0,30,60
149,0,33,57
154,0,32,58
157,0,31,59
172,0,26,63
183,0,23,66
183,0,23,66
172,0,26,63
163,0,29,61
153,0,32,58
152,0,32,58
167,0,28,62
168,0,27,62
163,0,29,61
157,0,31,59
153,0,32,58
153,0,32,58
150,0,33,57
149,0,34,57
147,0,34,57
143,0,35,56
154,0,32,59
175,0,25,64
191,0,20,68
193,0,19,68
198,0,18,70
177,0,25,64
172,0,26,63
167,0,28,62
163,0,29,61
173,0,26,63
196,0,18,69
180,0,24,65
153,0,32,58
150,0,33,57
172,0,26,63
187,0,21,67
185,0,22,66
171,0,27,63
161,0,30,60
171,0,26,63
179,0,24,65
177,0,25,64
164,0,29,61
163,0,29,61
181,0,23,65
183,0,23,66
161,0,30,60
151,0,33,58
155,0,32,59
196,0,18,69
213,0,13,74
182,0,23,66
165,0,28,61
154,0,32,58
153,0,32,58
144,0,35,56
160,0,30,60
168,0,27,62
160,0,30,60
152,0,33,58
172,0,26,63
184,0,22,66
194,0,19,69
188,0,21,67
186,0,22,67
178,0,24,65
189,0,21,67
188,0,21,67
182,0,23,66
172,0,26,63
165,0,28,61
159,0,30,60
156,0,31,59
159,0,30,60
158,0,31,60
160,0,30,60
159,0,30,60
154,0,32,59
146,0,35,56
138,0,37,54
136,0,38,54
143,0,35,56
154,0,32,58
176,0,25,64
187,0,21,67
190,0,20,68
171,0,26,63
160,0,30,60
158,0,31,59
149,0,34,57
148,0,34,57
144,0,35,56
139,0,37,55
144,0,35,56
147,0,34,57
150,0,33,57
151,0,33,58
150,0,33,58
142,0,36,55
151,0,33,58
157,0,31,59
162,0,29,61
174,0,26,64
177,0,24,64
188,0,21,67
193,0,19,68
189,0,21,67
175,0,25,64
157,0,31,59
144,0,35,56
125,1,41,51
113,1,45,48
89,1,53,42
80,1,56,39
64,1,61,35
45,1,67,31
20,1,75,24
7,2,80,15
7,2,80,10
7,2,80,5
7,2,80,1
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,3
7,2,80,7
7,2,80,8
7,2,80,7
7,2,80,3
7,2,80,0
7,2,80,0
7,2,80,0
7,2,80,3
7,2,80,8
7,2,80,14
7,2,80,18
7,2,80,19
7,2,80,20
8,1,79,21
15,1,77,23
23,1,74,25
33,1,71,27
45,1,67,31
56,1,64,33
67,1,60,36
76,1,57,39
84,1,55,40
84,1,55,40
96,1,51,44
89,1,53,42
88,1,53,42
84,1,54,41
84,1,54,41
77,1,57,39
76,1,57,39
66,1,60,36
76,1,57,38
82,1,55,40
95,1,51,43
106,1,47,46
118,1,44,49
126,1,41,51
144,0,35,56
158,0,31,60
166,0,28,61
163,0,29,61
164,0,29,61
157,0,31,59
178,0,24,65
185,0,22,66
176,0,25,64
167,0,28,62
164,0,29,61
154,0,32,58
157,0,31,59
173,0,26,63
206,0,15,72
207,0,15,72
198,0,18,70
181,0,23,65
175,0,25,64
168,0,27,62
166,0,28,62
166,0,28,61
164,0,29,61
171,0,27,63
177,0,24,64
173,0,26,63
173,0,26,63
168,0,27,62
167,0,28,62
159,0,30,60
147,0,34,57
155,0,31,59
149,0,33,57
153,0,32,58
163,0,29,61
167,0,28,62
165,0,28,61
167,0,28,62
182,0,23,66
185,0,22,66
172,0,26,63
161,0,30,60
150,0,33,57
153,0,32,58
149,0,34,57
151,0,33,58
156,0,31,59
162,0,29,61
167,0,28,62
158,0,31,59
157,0,31,59
153,0,32,58
148,0,34,57
151,0,33,58
150,0,33,58
160,0,30,60
160,0,30,60
159,0,30,60
158,0,31,59
148,0,34,57
150,0,33,57
157,0,31,59
178,0,24,65
190,0,20,68
195,0,19,69
202,0,17,71
209,0,14,73
210,0,14,73
215,0,12,74
217,0,12,74
223,0,10,76
229,0,8,78
228,0,8,77
226,0,9,77
222,0,10,76
223,0,10,76
219,0,11,75
223,0,10,76
220,0,11,75
223,0,10,76
216,0,12,74
212,0,13,73
213,0,13,74
210,0,14,73
203,0,16,71
204,0,16,71
199,0,17,70
200,0,17,70
198,0,18,70
193,0,19,69
192,0,20,68
184,0,22,66
180,0,24,65
171,0,26,63
174,0,25,64
166,0,28,62
160,0,30,60
145,0,35,56
138,0,37,54
131,0,39,53
124,1,41,51
116,1,44,49
93,1,52,43
70,1,59,37
61,1,62,35
50,1,65,32
