155,59,132,88
156,59,133,90
155,59,132,88
154,59,131,87
152,60,128,82
153,59,130,85
150,60,125,78
150,60,125,78
154,59,131,86
156,59,133,90
157,58,135,93
157,58,134,91
157,58,135,93
156,59,133,90
154,59,131,86
155,59,132,88
155,59,132,88
154,59,131,86
152,60,128,82
150,60,126,79
151,60,126,80
156,59,133,90
155,59,132,88
155,59,133,89
154,59,130,86
154,59,130,86
154,59,131,87
152,59,129,84
154,59,131,87
150,60,126,79
151,60,127,81
154,59,130,86
149,60,124,77
147,61,122,74
150,60,125,78
152,60,128,82
148,61,123,76
149,60,124,77
151,60,127,81
151,60,127,80
147,61,122,73
150,60,126,79
151,60,127,81
153,59,130,85
152,60,128,82
153,59,129,84
154,59,131,87
153,59,129,84
151,60,127,81
152,60,128,82
152,60,128,83
152,60,128,82
151,60,127,81
150,60,126,79
154,59,131,86
155,59,132,88
155,59,132,89
157,58,135,92
154,59,131,87
154,59,131,86
155,59,132,89
156,58,134,91
158,58,136,94
154,59,131,86
153,59,129,84
152,60,128,82
151,60,127,81
150,60,125,78
150,60,126,79
152,60,128,83
149,60,124,77
151,60,126,80
149,60,124,76
152,60,128,83
149,60,125,78
149,60,124,77
153,59,129,84
149,60,124,77
149,60,124,77
144,62,118,68
144,62,117,67
142,62,114,63
140,63,113,61
142,62,115,64
142,62,114,63
143,62,117,66
141,62,113,61
139,63,110,57
137,63,109,55
138,63,109,56
136,64,107,53
138,63,109,56
138,63,109,55
133,65,102,46
135,64,106,51
133,64,103,47
136,64,106,51
136,64,107,52
135,64,105,50
135,64,106,51
135,64,105,50
133,64,103,46
128,66,96,37
125,67,92,31
124,67,90,29
123,67,89,28
120,68,86,22
123,67,89,27
129,66,97,38
133,64,103,46
140,63,112,60
144,62,118,68
146,61,120,71
154,59,130,86
157,58,135,92
159,58,137,96
161,57,141,101
162,57,142,102
166,56,147,109
165,56,145,107
165,56,146,108
170,55,153,117
172,54,155,121
174,54,158,126
171,55,153,118
171,55,154,120
168,55,150,114
165,56,146,108
165,56,146,108
163,57,142,103
163,57,143,104
163,57,143,103
163,57,143,104
165,56,145,107
162,57,142,103
161,57,141,101
162,57,142,102
161,57,140,100
159,58,138,96
157,58,135,93
157,58,135,93
159,58,138,97
159,58,138,97
158,58,136,94
157,58,136,93
156,58,134,91
156,59,133,90
154,59,130,86
151,60,127,81
152,60,128,82
153,59,129,84
155,59,132,88
156,59,134,90
154,59,131,87
156,59,133,90
152,59,129,83
154,59,130,86
155,59,132,88
155,59,132,88
153,59,130,85
155,59,132,89
152,59,129,84
154,59,130,86
155,59,132,88
154,59,131,87
151,60,127,80
148,61,123,75
150,60,125,78
149,60,125,78
152,60,128,82
150,60,126,79
149,60,124,77
148,61,123,76
146,61,120,71
146,61,120,71
142,62,115,64
142,62,114,63
144,62,117,67
146,61,120,71
150,60,126,79
153,59,130,85
157,58,135,93
157,58,135,92
162,57,142,102
166,56,147,109
171,55,154,120
167,56,148,111
157,58,135,93
154,59,131,86
155,59,133,89
155,59,132,88
153,59,130,85
156,59,134,91
156,58,134,91
153,59,130,85
156,58,134,91
155,59,132,88
154,59,131,86
155,59,132,88
154,59,131,87
152,60,128,83
155,59,132,88
157,58,136,93
155,59,133,89
158,58,136,94
154,59,131,87
153,59,130,85
153,59,130,85
157,58,135,92
155,59,132,89
157,58,136,93
154,59,131,86
155,59,132,88
153,59,130,85
151,60,127,81
154,59,130,86
152,60,128,83
150,60,125,78
148,61,122,74
148,60,123,76
147,61,122,74
146,61,120,71
143,62,116,66
142,62,115,63
140,63,112,60
141,62,113,62
138,63,110,56
135,64,106,51
138,63,110,56
136,64,107,53
135,64,105,50
135,64,106,51
137,63,108,54
136,64,107,52
134,64,105,49
136,64,106,52
135,64,105,50
133,65,102,46
130,65,99,41
132,65,102,45
129,66,97,38
131,65,100,43
130,65,99,42
133,65,102,46
134,64,104,49
134,64,104,48
135,64,105,50
137,63,108,54
135,64,105,50
136,64,106,51
137,63,108,54
138,63,109,55
138,63,110,57
139,63,111,59
139,63,111,58
141,62,114,63
144,62,118,68
147,61,122,74
149,60,124,77
148,60,123,76
151,60,127,82
153,59,129,84
156,59,133,90
159,58,137,96
162,57,142,103
162,57,142,102
167,56,148,110
164,56,145,106
163,57,142,103
166,56,147,110
165,56,146,108
166,56,147,109
165,56,146,108
165,56,146,108
165,56,146,108
163,57,142,103
164,56,145,106
165,56,146,108
166,56,147,110
163,57,143,104
163,57,144,105
163,57,143,103
162,57,141,101
158,58,137,95
162,57,142,102
161,57,140,99
159,58,137,95
156,59,133,90
157,58,135,92
157,58,135,93
164,57,144,105
168,56,149,113
160,57,139,98
154,59,131,87
152,60,128,82
150,60,125,79
152,60,128,82
151,60,127,81
151,60,126,80
150,60,126,80
151,60,127,80
151,60,127,81
146,61,120,72
145,61,118,69
140,63,112,59
132,65,102,45
128,66,97,38
126,66,94,34
123,67,89,28
120,68,85,21
115,69,79,13
108,71,70,0
104,72,64,0
99,73,57,0
93,75,50,0
88,76,43,0
85,77,38,0
76,79,27,0
75,79,26,0
68,81,16,0
67,81,14,0
64,82,10,0
66,82,14,0
65,82,11,0
65,82,11,0
63,82,10,0
68,81,15,0
72,80,22,0
73,80,22,0
69,81,18,0
72,80,21,0
72,80,21,0
72,80,21,0
74,79,24,0
76,79,27,0
77,79,28,0
75,79,26,0
73,80,23,0
73,80,23,0
75,79,26,0
84,77,37,0
83,77,36,0
79,78,31,0
71,80,19,0
70,80,19,0
74,79,24,0
77,79,28,0
81,78,34,0
88,76,42,0
92,75,49,0
94,74,51,0
97,74,54,0
104,72,64,0
114,69,77,9
125,66,92,31
132,65,101,44
140,63,112,59
146,61,121,72
155,59,132,89
162,57,142,102
175,54,159,127
191,50,180,157
207,45,202,188
223,42,223,220
223,42,223,241
223,42,223,238
223,42,223,231
223,42,223,226
223,42,223,221
218,43,217,209
211,44,208,196
201,47,194,176
199,48,191,172
205,46,199,183
206,46,200,185
204,46,198,183
208,45,203,190
207,45,202,188
206,46,201,186
209,45,204,191
210,45,206,193
207,45,202,188
205,46,199,184
200,47,192,174
202,47,196,179
198,48,190,170
202,47,194,177
204,46,198,182
202,47,195,178
200,47,193,175
196,48,187,167
191,49,181,158
189,50,177,153
186,51,174,148
184,51,171,144
185,51,172,146
185,51,173,146
191,50,180,157
190,50,179,155
189,50,177,153
190,50,179,155
188,50,177,152
188,50,177,152
188,50,176,152
180,52,166,136
180,52,165,136
178,53,163,133
177,53,162,130
175,54,159,126
173,54,157,123
168,55,150,114
167,56,148,110
163,57,142,103
162,57,141,102
157,58,135,93
155,59,132,89
156,59,134,90
156,58,134,91
152,60,128,82
144,62,118,68
140,63,112,60
134,64,104,48
132,65,101,44
129,65,98,39
125,66,92,31
115,69,79,13
111,70,74,5
107,71,68,0
106,71,66,0
102,72,61,0
95,74,52,0
90,75,45,0
84,77,37,0
84,77,37,0
80,78,32,0
82,77,35,0
82,78,34,0
80,78,31,0
80,78,32,0
79,78,31,0
79,78,30,0
83,77,36,0
84,77,37,0
95,74,52,0
97,74,54,0
94,74,51,0
93,75,49,0
92,75,48,0
88,76,42,0
95,74,52,0
101,73,60,0
108,71,69,0
105,72,65,0
100,73,58,0
99,73,58,0
100,73,59,0
100,73,59,0
104,72,64,0
102,72,61,0
101,73,60,0
98,73,56,0
92,75,47,0
89,76,44,0
81,78,34,0
75,79,26,0
66,82,13,0
63,83,9,0
63,83,9,0
63,83,9,0
64,82,10,0
73,80,23,0
85,77,39,0
95,74,52,0
103,72,62,0
115,69,79,13
132,65,102,45
146,61,120,71
158,58,136,94
166,56,146,109
167,56,149,112
174,54,158,126
182,52,169,141
192,49,182,159
201,47,194,176
210,45,206,193
206,46,200,186
198,48,190,171
194,49,184,163
194,49,185,164
197,48,188,168
194,49,184,163
191,50,181,157
185,51,172,146
185,51,172,145
183,52,170,142
180,52,165,136
178,53,163,132
178,53,163,132
179,53,164,134
178,53,163,132
184,51,171,144
186,51,174,148
186,51,174,148
186,51,173,147
183,52,170,142
179,53,164,134
178,53,163,133
179,53,165,135
181,52,167,138
185,51,172,145
179,53,165,135
177,53,162,131
176,53,160,129
177,53,162,131
182,52,168,140
178,53,163,133
175,54,159,127
179,53,165,135
179,53,164,134
181,52,167,138
181,52,166,137
180,52,165,136
180,52,166,137
177,53,162,131
174,54,158,125
171,55,154,119
168,56,149,113
167,56,148,112
166,56,147,110
165,56,146,108
166,56,146,109
166,56,147,109
165,56,146,108
164,56,144,106
164,57,144,105
161,57,140,100
160,58,139,98
161,57,140,100
157,58,134,91
156,59,133,90
154,59,130,86
152,60,128,83
149,60,124,77
144,62,117,67
134,64,104,49
126,66,93,33
112,70,74,6
92,75,48,0
81,78,33,0
78,79,29,0
76,79,27,0
75,79,26,0
79,78,30,0
81,78,34,0
81,78,34,0
82,77,35,0
86,76,40,0
95,74,52,0
95,74,52,0
93,75,49,0
92,75,49,0
92,75,48,0
95,74,52,0
99,73,57,0
98,73,56,0
99,73,58,0
97,74,55,0
96,74,53,0
96,74,53,0
100,73,59,0
101,73,60,0
103,72,63,0
104,72,64,0
100,73,59,0
102,72,61,0
104,72,64,0
102,72,61,0
102,72,61,0
97,74,55,0
102,72,61,0
101,73,60,0
101,73,59,0
102,72,61,0
106,71,67,0
104,72,64,0
103,72,63,0
107,71,68,0
104,72,64,0
104,72,64,0
104,72,64,0
105,72,66,0
101,73,60,0
96,74,53,0
98,73,57,0
97,74,54,0
97,74,55,0
97,74,54,0
97,74,55,0
107,71,68,0
122,67,88,26
137,63,108,54
144,62,118,68
149,60,124,76
148,61,123,75
152,60,128,83
156,59,134,91
160,57,139,99
165,56,146,108
172,54,156,122
178,53,164,133
187,51,175,150
196,48,187,167
205,46,199,184
213,44,210,199
215,43,213,203
214,44,212,202
209,45,205,192
201,47,194,176
198,48,190,171
194,49,184,162
188,50,177,152
185,51,173,147
179,53,165,135
174,54,158,126
172,54,156,122
171,55,153,119
171,55,154,119
173,54,156,123
178,53,163,132
176,53,161,129
175,54,159,127
179,53,165,135
180,52,165,136
179,53,164,134
181,52,167,138
176,53,160,129
175,54,159,127
176,53,160,128
176,53,160,128
175,54,159,127
173,54,157,123
174,54,158,125
172,54,155,122
175,54,158,126
177,53,161,130
176,53,160,128
178,53,163,132
176,53,160,128
174,54,157,124
175,54,159,127
176,53,161,129
176,53,161,129
175,54,159,127
173,54,157,123
170,55,152,117
170,55,153,118
171,55,154,120
169,55,150,115
169,55,151,115
167,56,148,111
164,56,145,106
162,57,142,102
161,57,141,101
163,57,143,104
163,57,143,103
162,57,142,102
161,57,140,100
160,57,139,99
164,57,144,105
164,57,144,105
159,58,138,96
159,58,137,96
159,58,137,96
158,58,136,94
157,58,135,92
159,58,138,96
159,58,137,96
159,58,138,96
156,59,133,90
153,59,129,84
151,60,127,81
150,60,126,79
150,60,126,79
151,60,127,81
144,62,118,68
135,64,105,50
124,67,90,28
111,70,73,4
104,72,64,0
102,72,61,0
99,73,58,0
95,74,52,0
89,76,44,0
86,76,41,0
89,76,43,0
93,75,49,0
96,74,54,0
92,75,48,0
89,76,43,0
92,75,47,0
91,75,46,0
97,74,54,0
99,73,58,0
100,73,59,0
101,73,60,0
99,73,57,0
100,73,59,0
94,74,51,0
91,75,46,0
89,76,44,0
93,75,49,0
93,75,49,0
91,75,47,0
87,76,42,0
79,78,30,0
69,81,17,0
71,80,19,0
77,79,28,0
79,78,31,0
80,78,32,0
75,79,25,0
74,80,24,0
80,78,33,0
89,76,44,0
95,74,52,0
96,74,54,0
95,74,52,0
94,74,51,0
95,74,51,0
97,74,55,0
100,73,59,0
100,73,59,0
102,72,61,0
103,72,63,0
106,71,66,0
110,70,73,4
119,68,85,21
125,66,93,32
132,65,101,44
140,63,112,59
142,62,115,64
144,62,118,68
152,60,128,83
155,59,133,89
162,57,142,102
169,55,151,115
175,54,159,127
186,51,173,147
198,48,189,170
209,45,204,191
218,43,217,209
217,43,215,207
211,44,207,196
212,44,208,197
210,45,206,194
202,47,195,178
200,47,192,174
199,48,191,172
193,49,183,161
192,49,182,160
189,50,177,153
184,51,171,144
182,52,168,140
186,51,173,147
184,51,171,144
182,52,168,140
182,52,169,141
182,52,169,141
180,53,165,135
180,53,165,135
182,52,168,140
178,53,164,133
172,54,155,121
174,54,158,126
175,54,159,127
174,54,158,125
174,54,157,124
174,54,158,125
173,54,157,124
170,55,152,117
166,56,147,110
173,54,156,122
176,53,160,128
175,54,159,127
174,54,157,124
174,54,157,124
175,54,159,127
174,54,158,125
175,54,159,127
172,54,155,121
175,54,159,127
176,53,161,129
174,54,158,125
170,55,152,117
169,55,151,115
167,56,148,111
171,55,154,120
171,55,154,120
171,55,153,118
166,56,147,110
168,55,149,113
169,55,150,115
163,57,144,105
163,57,143,104
165,56,146,108
165,56,146,108
165,56,145,107
162,57,142,103
162,57,142,102
161,57,140,99
165,56,146,108
161,57,140,99
154,59,131,87
151,60,127,80
146,61,121,72
144,62,118,68
140,63,112,59
139,63,110,57
133,65,102,46
125,67,92,30
117,69,81,16
112,70,75,6
110,70,72,2
107,71,67,0
107,71,68,0
103,72,62,0
102,72,61,0
103,72,63,0
106,71,66,0
107,71,68,0
108,71,69,0
110,70,72,3
107,71,68,0
101,73,60,0
94,74,51,0
93,75,49,0
90,75,45,0
89,76,44,0
89,76,44,0
91,75,46,0
90,75,46,0
86,76,40,0
87,76,41,0
87,76,41,0
81,78,33,0
72,80,22,0
72,80,21,0
72,80,22,0
71,80,21,0
67,81,15,0
71,80,20,0
75,79,25,0
80,78,33,0
88,76,43,0
90,75,46,0
94,74,51,0
97,74,55,0
102,72,61,0
103,72,62,0
107,71,68,0
110,70,73,4
107,71,68,0
104,72,63,0
105,72,66,0
108,71,69,0
110,70,72,3
113,70,76,9
115,69,79,12
118,68,82,17
115,69,79,13
122,67,88,26
127,66,94,35
130,65,99,41
133,64,103,47
135,64,106,51
137,63,108,54
139,63,111,58
143,62,117,66
152,60,128,82
157,58,135,93
158,58,136,94
156,59,133,90
155,59,132,89
158,58,136,94
162,57,141,102
168,55,149,113
173,54,156,123
178,53,163,132
185,51,173,146
196,48,187,167
206,46,200,185
214,44,211,202
