171,81,3,131
167,79,3,125
168,80,3,127
167,79,3,125
164,77,3,120
164,77,3,121
163,77,3,120
159,75,3,113
153,71,3,104
157,74,3,111
155,73,3,108
152,71,3,103
156,73,3,109
155,73,3,108
152,71,3,103
157,74,3,111
152,71,3,103
150,70,3,99
142,66,3,88
136,63,3,80
126,57,3,65
129,59,3,69
128,58,3,67
124,56,3,62
121,55,2,58
120,54,2,55
118,53,2,53
116,52,2,49
117,53,2,52
115,51,2,49
118,53,2,52
120,54,2,55
114,51,2,46
112,50,2,45
114,51,2,47
120,54,2,56
124,56,3,62
129,59,3,69
132,61,3,74
145,67,3,93
154,72,3,106
165,78,3,122
174,82,3,135
184,88,3,150
197,94,4,169
195,94,4,167
183,87,3,149
175,83,3,138
170,80,3,130
162,76,3,118
155,73,3,108
155,72,3,107
156,73,3,110
161,75,3,116
167,79,3,125
167,79,3,125
169,80,3,128
164,78,3,122
163,77,3,119
163,77,3,119
161,75,3,116
157,73,3,110
155,73,3,108
158,74,3,112
167,79,3,125
165,78,3,122
158,74,3,112
157,74,3,111
157,74,3,111
155,72,3,107
158,74,3,113
158,74,3,112
155,73,3,108
158,74,3,112
156,73,3,110
155,73,3,108
161,75,3,116
159,75,3,113
160,75,3,115
154,72,3,106
152,71,3,103
144,67,3,92
132,60,3,73
112,50,2,43
86,36,2,6
69,27,2,0
64,24,2,0
59,22,2,0
59,22,2,0
62,24,2,0
62,23,2,0
63,24,2,0
78,32,2,0
91,38,2,12
97,42,2,21
100,44,2,27
104,45,2,32
109,48,2,40
107,47,2,37
104,45,2,31
105,46,2,34
107,47,2,37
111,49,2,43
121,54,2,57
135,62,3,77
138,64,3,83
143,66,3,89
143,66,3,90
143,66,3,90
139,64,3,84
142,65,3,88
141,65,3,87
141,65,3,87
142,66,3,88
138,64,3,83
142,65,3,88
141,65,3,86
142,66,3,88
145,67,3,93
141,65,3,86
140,64,3,85
140,64,3,85
138,64,3,83
140,65,3,85
136,62,3,79
138,64,3,83
141,65,3,87
144,67,3,92
147,68,3,96
150,70,3,100
147,68,3,95
145,67,3,93
148,69,3,97
147,68,3,95
145,67,3,93
152,71,3,103
148,69,3,97
149,69,3,98
145,67,3,93
144,66,3,91
153,72,3,105
162,76,3,118
172,82,3,133
174,83,3,136
170,80,3,130
167,79,3,125
165,78,3,122
164,77,3,120
164,78,3,122
161,76,3,116
163,77,3,120
164,77,3,120
160,75,3,115
163,77,3,120
165,78,3,123
166,78,3,124
164,77,3,120
163,77,3,120
164,78,3,122
163,77,3,119
160,75,3,115
162,76,3,118
157,74,3,111
156,73,3,108
153,71,3,104
149,69,3,98
137,63,3,82
121,55,2,58
105,46,2,33
84,35,2,3
77,31,2,0
72,29,2,0
74,29,2,0
80,33,2,0
88,37,2,9
98,42,2,23
98,42,2,23
105,46,2,34
109,48,2,40
117,52,2,51
120,54,2,56
122,55,2,58
121,55,2,58
128,58,3,68
130,59,3,70
134,62,3,77
135,62,3,77
141,65,3,86
146,68,3,95
156,73,3,109
169,80,3,129
181,86,3,145
182,87,3,147
185,88,3,152
191,92,4,161
194,93,4,165
194,93,4,166
193,92,4,163
191,92,4,161
187,89,4,155
190,91,4,160
188,90,4,156
189,90,4,158
183,87,3,149
182,87,3,147
175,83,3,137
179,85,3,143
177,84,3,140
171,81,3,132
171,81,3,132
168,79,3,127
170,80,3,130
170,80,3,129
169,80,3,128
167,79,3,126
160,75,3,115
161,76,3,117
159,75,3,113
151,71,3,102
152,71,3,103
151,70,3,102
149,70,3,99
142,66,3,89
124,56,3,62
102,44,2,29
99,43,2,25
100,43,2,26
101,44,2,28
95,41,2,19
82,34,2,0
80,33,2,0
77,31,2,0
78,32,2,0
86,36,2,5
89,38,2,10
93,40,2,16
100,43,2,26
103,45,2,30
110,49,2,42
107,47,2,37
111,49,2,42
115,51,2,48
123,56,3,61
134,62,3,77
149,69,3,99
165,78,3,123
175,83,3,137
185,88,3,151
184,88,3,150
186,89,4,153
187,90,4,155
186,89,4,154
187,89,4,155
193,92,4,163
193,92,4,163
198,95,4,170
202,98,4,178
195,94,4,167
189,91,4,158
183,87,3,149
183,87,3,149
182,87,3,147
181,86,3,146
170,80,3,129
168,79,3,127
163,77,3,119
168,79,3,127
166,78,3,124
167,79,3,126
165,78,3,123
160,75,3,115
156,73,3,108
157,73,3,110
156,73,3,109
150,70,3,100
154,72,3,106
154,72,3,106
152,71,3,103
152,71,3,104
151,71,3,102
149,69,3,99
152,71,3,103
149,70,3,99
146,68,3,95
143,66,3,89
137,63,3,81
124,56,3,62
107,47,2,37
88,37,2,8
75,30,2,0
66,25,2,0
59,22,2,0
59,22,2,0
59,22,2,0
59,22,2,0
61,23,2,0
77,31,2,0
87,37,2,7
109,48,2,39
128,58,3,67
148,69,3,97
176,84,3,139
193,92,4,163
185,88,3,152
176,84,3,139
179,85,3,142
174,83,3,136
176,84,3,138
171,81,3,131
164,77,3,120
161,76,3,116
162,76,3,118
161,76,3,116
158,74,3,112
155,73,3,108
153,71,3,105
155,72,3,107
153,71,3,104
152,71,3,103
152,71,3,104
150,70,3,100
153,72,3,105
152,71,3,103
149,69,3,99
148,69,3,97
149,70,3,99
154,72,3,106
167,79,3,125
163,77,3,119
167,79,3,125
168,79,3,127
164,77,3,121
161,76,3,117
152,71,3,103
146,68,3,95
148,69,3,97
151,70,3,101
150,70,3,100
150,70,3,101
148,69,3,97
150,70,3,101
150,70,3,100
146,68,3,94
146,68,3,94
135,62,3,78
120,54,2,56
93,40,2,16
84,35,2,3
100,44,2,27
120,54,2,55
134,61,3,77
142,65,3,88
146,68,3,95
152,71,3,103
152,71,3,103
148,69,3,97
145,67,3,93
147,68,3,96
147,68,3,96
151,70,3,102
154,72,3,106
154,72,3,106
153,72,3,105
157,73,3,110
150,70,3,100
146,68,3,94
149,69,3,99
159,75,3,113
158,74,3,112
155,73,3,108
157,74,3,111
158,74,3,112
163,77,3,120
162,76,3,118
158,74,3,112
159,75,3,114
153,71,3,104
153,71,3,104
150,70,3,100
152,71,3,103
150,70,3,100
148,69,3,98
148,69,3,97
147,68,3,95
147,68,3,95
150,70,3,99
146,68,3,94
144,67,3,91
144,67,3,91
146,68,3,95
146,68,3,94
149,69,3,98
146,68,3,94
145,67,3,93
149,69,3,99
148,69,3,97
151,71,3,102
150,70,3,101
149,69,3,98
147,68,3,95
146,68,3,94
148,69,3,97
151,70,3,101
136,63,3,80
120,54,2,55
106,47,2,35
107,47,2,36
102,44,2,29
96,42,2,21
95,41,2,19
86,36,2,5
81,33,2,0
73,29,2,0
70,27,2,0
59,22,2,0
64,24,2,0
66,26,2,0
69,27,2,0
84,35,2,3
104,46,2,32
122,55,3,59
128,58,3,68
132,60,3,73
135,62,3,78
138,64,3,83
135,62,3,78
135,62,3,77
139,64,3,84
143,66,3,90
146,68,3,95
159,75,3,113
165,78,3,122
168,79,3,127
167,79,3,126
168,79,3,127
169,80,3,128
166,78,3,124
168,80,3,127
165,78,3,122
169,80,3,129
169,80,3,128
167,79,3,125
164,77,3,120
168,79,3,127
166,78,3,124
165,78,3,122
159,75,3,114
159,74,3,113
161,75,3,116
155,73,3,108
153,71,3,105
150,70,3,101
150,70,3,101
149,69,3,99
153,72,3,105
151,71,3,102
149,69,3,99
149,69,3,99
147,68,3,95
149,69,3,99
150,70,3,101
152,71,3,103
150,70,3,100
147,68,3,96
148,69,3,98
147,69,3,96
149,70,3,99
151,70,3,101
152,71,3,103
151,71,3,102
142,66,3,88
136,63,3,80
126,57,3,64
116,52,2,50
106,47,2,36
98,43,2,24
85,36,2,5
73,29,2,0
76,31,2,0
77,31,2,0
76,31,2,0
77,31,2,0
80,33,2,0
87,37,2,7
92,39,2,14
93,40,2,15
93,40,2,16
103,45,2,31
110,49,2,42
116,52,2,50
126,57,3,65
133,61,3,76
136,63,3,80
138,63,3,82
136,63,3,80
135,62,3,77
142,66,3,88
158,74,3,112
160,75,3,115
163,77,3,120
164,77,3,120
170,80,3,129
167,79,3,125
162,76,3,118
158,74,3,112
162,76,3,118
162,76,3,118
163,77,3,119
158,74,3,112
154,72,3,107
159,75,3,113
158,74,3,113
158,74,3,113
160,75,3,115
160,75,3,115
157,74,3,111
163,77,3,120
162,76,3,118
159,75,3,114
156,73,3,109
153,71,3,104
148,69,3,97
147,68,3,96
147,68,3,96
150,70,3,100
146,68,3,94
150,70,3,100
150,70,3,101
151,70,3,101
147,68,3,96
140,65,3,86
139,64,3,84
133,61,3,75
126,57,3,64
118,53,2,52
111,49,2,43
109,48,2,40
109,48,2,40
111,49,2,42
109,48,2,39
105,46,2,33
113,50,2,46
114,51,2,46
115,51,2,48
111,49,2,43
110,49,2,41
109,48,2,40
111,49,2,43
114,51,2,47
114,51,2,47
126,57,3,64
134,61,3,76
138,64,3,83
141,65,3,86
141,65,3,87
142,66,3,88
145,67,3,93
153,71,3,104
159,75,3,113
164,77,3,121
162,76,3,118
166,78,3,124
162,76,3,118
161,76,3,116
166,78,3,124
163,77,3,120
163,77,3,120
160,75,3,115
160,75,3,115
164,77,3,120
161,76,3,116
159,75,3,114
159,75,3,114
154,72,3,106
153,71,3,105
157,74,3,110
159,74,3,113
153,72,3,105
150,70,3,101
153,71,3,104
150,70,3,100
149,69,3,99
150,70,3,100
157,73,3,110
152,71,3,103
148,69,3,97
149,69,3,98
147,69,3,96
150,70,3,99
146,68,3,94
150,70,3,99
150,70,3,100
151,71,3,102
150,70,3,101
144,67,3,91
135,62,3,78
131,60,3,72
122,55,2,58
115,51,2,48
128,58,3,67
140,64,3,85
154,72,3,105
157,73,3,110
161,76,3,116
162,76,3,117
158,74,3,112
155,72,3,107
156,73,3,109
153,71,3,104
154,72,3,106
162,76,3,118
170,81,3,130
165,78,3,123
154,72,3,106
158,74,3,112
161,76,3,117
163,77,3,119
156,73,3,109
164,78,3,122
172,81,3,132
178,85,3,142
184,88,3,150
189,90,4,157
187,89,4,154
179,85,3,142
167,79,3,125
159,75,3,113
156,73,3,109
154,72,3,106
153,72,3,105
151,71,3,102
152,71,3,103
154,72,3,106
152,71,3,103
152,71,3,103
153,71,3,104
151,70,3,101
154,72,3,106
154,72,3,106
151,70,3,102
127,58,3,66
99,43,2,24
91,39,2,13
93,40,2,15
91,39,2,13
91,38,2,12
99,43,2,24
107,47,2,36
118,53,2,53
131,60,3,71
146,68,3,94
151,70,3,101
152,71,3,103
149,69,3,99
150,70,3,100
150,70,3,101
149,69,3,98
154,72,3,106
150,70,3,100
149,69,3,99
144,67,3,91
143,66,3,89
143,66,3,90
141,65,3,87
143,66,3,90
147,68,3,96
148,69,3,97
147,68,3,96
144,67,3,91
141,65,3,87
144,67,3,92
144,67,3,91
146,68,3,94
143,66,3,89
148,69,3,97
150,70,3,100
161,76,3,116
157,74,3,110
158,74,3,112
155,72,3,107
159,75,3,114
155,73,3,108
154,72,3,106
156,73,3,108
161,75,3,116
158,74,3,112
155,72,3,107
154,72,3,107
152,71,3,103
148,69,3,97
146,68,3,94
146,68,3,94
146,68,3,94
142,66,3,89
143,66,3,90
146,68,3,94
146,68,3,95
146,68,3,94
141,65,3,86
133,61,3,75
123,56,3,60
114,51,2,48
100,43,2,26
86,36,2,6
79,33,2,0
84,35,2,2
97,42,2,21
105,46,2,33
112,50,2,44
114,51,2,48
114,51,2,48
119,54,2,55
118,53,2,53
120,54,2,55
129,59,3,69
129,59,3,70
131,60,3,72
137,63,3,80
142,66,3,88
140,65,3,86
140,65,3,86
138,63,3,82
136,63,3,80
134,61,3,76
133,61,3,75
131,60,3,73
131,60,3,72
136,62,3,79
133,61,3,75
133,61,3,75
133,61,3,75
133,61,3,76
133,61,3,75
132,61,3,74
132,60,3,73
131,60,3,73
135,62,3,78
134,61,3,77
137,63,3,81
138,64,3,83
138,64,3,82
136,62,3,79
138,64,3,83
140,64,3,85
142,66,3,89
146,68,3,94
148,69,3,97
153,71,3,105
151,70,3,101
152,71,3,103
150,70,3,101
144,67,3,91
147,68,3,96
152,71,3,104
151,70,3,101
147,68,3,96
146,68,3,94
141,65,3,87
136,63,3,80
125,57,3,63
112,50,2,45
95,41,2,19
95,41,2,18
110,49,2,40
130,59,3,70
137,63,3,82
144,67,3,92
140,65,3,86
143,66,3,90
144,67,3,91
145,67,3,93
143,66,3,89
142,66,3,89
141,65,3,87
